"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1)","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Código I.N.E. del municipio (999 = C.E.R.A.).","Número de distrito municipal en su caso o 01 si el municipio no tiene distritos (distrito único). En el caso de datos procedentes del C.E.R.A., llevará el número del ‘Distrito Electoral’ a que correspondan o 09 si el ámbito de dicho distrito coincide con el de la provincia.","Código de la sección (tres dígitos seguidos de un espacio, letra mayúscula u otro dígito).","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Código de la candidatura o del Senador en elecciones al Senado.","Votos obtenidos por la candidatura o el Senador."
07,1989,06,1,01,18,087,03,0026,A,000004,0000000
07,1989,06,1,01,18,087,03,0027,A,000009,0000000
07,1989,06,1,01,18,087,03,0027,A,000014,0000000
07,1989,06,1,01,18,087,03,0027,A,000018,0000002
07,1989,06,1,01,18,087,03,0028,A,000013,0000004
07,1989,06,1,01,18,087,03,0028,A,000024,0000000
07,1989,06,1,01,18,087,03,0028,A,000027,0000003
07,1989,06,1,01,18,087,03,0031,A,000032,0000000
07,1989,06,1,01,18,087,04,0001,A,000014,0000000
07,1989,06,1,01,18,087,04,0001,A,000015,0000069
07,1989,06,1,01,18,074,01,0001,A,000021,0000000
07,1989,06,1,01,18,079,01,0001,A,000031,0000000
07,1989,06,1,01,18,079,01,0002,A,000025,0000002
07,1989,06,1,01,18,079,01,0002,A,000028,0000000
07,1989,06,1,01,18,079,01,0003,A,000018,0000000
07,1989,06,1,01,18,079,01,0003,A,000024,0000000
07,1989,06,1,01,18,082,01,0001,A,000003,0000001
07,1989,06,1,01,18,082,01,0001,A,000004,0000000
07,1989,06,1,01,18,082,01,0001,A,000018,0000002
07,1989,06,1,01,18,082,01,0001,A,000023,0000000
07,1989,06,1,01,18,082,01,0001,A,000028,0000000
07,1989,06,1,01,18,083,01,0001,A,000009,0000000
07,1989,06,1,01,18,084,01,0001,A,000015,0000013
07,1989,06,1,01,18,084,01,0001,B,000032,0000000
07,1989,06,1,01,18,085,01,0001,A,000007,0000000
07,1989,06,1,01,18,085,01,0001,A,000015,0000017
07,1989,06,1,01,18,086,01,0001,A,000064,0000004
07,1989,06,1,01,18,087,01,0001,A,000001,0000001
07,1989,06,1,01,18,087,01,0001,A,000006,0000018
07,1989,06,1,01,18,087,01,0001,A,000012,0000000
07,1989,06,1,01,18,087,01,0001,A,000020,0000000
07,1989,06,1,01,18,087,01,0001,A,000033,0000000
07,1989,06,1,01,18,087,01,0002,A,000028,0000000
07,1989,06,1,01,18,087,01,0002,A,000029,0000000
07,1989,06,1,01,18,087,01,0003,A,000012,0000000
07,1989,06,1,01,18,087,01,0003,A,000031,0000009
07,1989,06,1,01,18,087,01,0004,A,000002,0000000
07,1989,06,1,01,18,087,01,0004,A,000028,0000000
07,1989,06,1,01,18,087,01,0005,A,000006,0000032
07,1989,06,1,01,18,087,01,0005,A,000007,0000000
07,1989,06,1,01,18,087,01,0005,A,000020,0000001
07,1989,06,1,01,18,087,01,0005,A,000032,0000000
07,1989,06,1,01,18,087,01,0006,A,000009,0000000
07,1989,06,1,01,18,087,01,0006,A,000010,0000438
07,1989,06,1,01,18,087,01,0006,A,000064,0000033
07,1989,06,1,01,18,087,01,0008,A,000014,0000000
07,1989,06,1,01,18,087,01,0008,A,000015,0000089
07,1989,06,1,01,18,087,01,0009,A,000018,0000002
07,1989,06,1,01,18,087,01,0009,A,000024,0000000
07,1989,06,1,01,18,087,01,0009,A,000029,0000000
07,1989,06,1,01,18,087,01,0010,A,000008,0000000
07,1989,06,1,01,18,087,01,0010,A,000010,0000173
07,1989,06,1,01,18,087,01,0011,A,000024,0000000
07,1989,06,1,01,18,087,01,0012,A,000014,0000000
07,1989,06,1,01,18,087,01,0012,A,000027,0000004
07,1989,06,1,01,18,087,01,0013,A,000016,0000003
07,1989,06,1,01,18,087,01,0013,A,000027,0000003
07,1989,06,1,01,18,087,01,0013,A,000028,0000000
07,1989,06,1,01,18,087,01,0014,A,000014,0000000
07,1989,06,1,01,18,087,01,0015,A,000007,0000000
07,1989,06,1,01,18,070,01,0001,A,000030,0000000
07,1989,06,1,01,18,071,01,0001,A,000007,0000000
07,1989,06,1,01,18,071,01,0001,A,000030,0000001
07,1989,06,1,01,18,071,01,0001,A,000064,0000058
07,1989,06,1,01,18,071,01,0002,A,000002,0000000
07,1989,06,1,01,18,071,01,0002,A,000025,0000045
07,1989,06,1,01,18,071,01,0002,A,000029,0000000
07,1989,06,1,01,18,071,01,0003,A,000007,0000001
07,1989,06,1,01,18,071,01,0003,A,000013,0000002
07,1989,06,1,01,18,071,01,0003,A,000027,0000005
07,1989,06,1,01,18,072,01,0001,A,000032,0000000
07,1989,06,1,01,18,074,01,0001,A,000001,0000000
07,1989,06,1,01,18,076,01,0001,A,000013,0000000
07,1989,06,1,01,18,076,01,0001,A,000032,0000002
07,1989,06,1,01,18,078,01,0001,A,000006,0000011
07,1989,06,1,01,18,078,01,0001,A,000012,0000000
07,1989,06,1,01,18,078,01,0001,A,000031,0000002
07,1989,06,1,01,18,078,01,0001,A,000033,0000000
07,1989,06,1,01,18,079,01,0001,A,000021,0000001
07,1989,06,1,01,18,079,01,0002,A,000014,0000000
07,1989,06,1,01,18,079,01,0003,A,000003,0000086
07,1989,06,1,01,18,082,01,0001,A,000031,0000002
07,1989,06,1,01,18,082,01,0001,B,000001,0000000
07,1989,06,1,01,18,082,01,0001,B,000014,0000000
07,1989,06,1,01,18,083,01,0001,A,000021,0000000
07,1989,06,1,01,18,084,01,0001,A,000005,0000000
07,1989,06,1,01,18,084,01,0001,A,000007,0000000
07,1989,06,1,01,18,084,01,0001,A,000013,0000000
07,1989,06,1,01,18,084,01,0001,A,000026,0000000
07,1989,06,1,01,18,084,01,0001,B,000011,0000242
07,1989,06,1,01,18,084,01,0001,B,000018,0000003
07,1989,06,1,01,18,085,01,0001,A,000003,0000003
07,1989,06,1,01,18,085,01,0001,A,000005,0000000
07,1989,06,1,01,18,085,01,0001,A,000016,0000000
07,1989,06,1,01,18,086,01,0001,A,000001,0000000
07,1989,06,1,01,18,086,01,0001,A,000008,0000000
07,1989,06,1,01,18,086,01,0001,A,000020,0000000
07,1989,06,1,01,18,087,01,0001,A,000011,0000049
07,1989,06,1,01,18,087,01,0001,A,000024,0000000
07,1989,06,1,01,18,087,01,0002,A,000001,0000002
07,1989,06,1,01,18,087,01,0002,A,000011,0000108
07,1989,06,1,01,18,087,01,0002,A,000016,0000003
07,1989,06,1,01,18,087,01,0002,A,000031,0000024
07,1989,06,1,01,18,087,01,0003,A,000010,0000138
07,1989,06,1,01,18,087,01,0004,A,000007,0000000
07,1989,06,1,01,18,087,01,0004,A,000020,0000000
07,1989,06,1,01,18,087,01,0004,A,000027,0000001
07,1989,06,1,01,18,087,01,0005,A,000033,0000000
07,1989,06,1,01,18,087,01,0006,A,000007,0000000
07,1989,06,1,01,18,087,01,0006,A,000011,0000119
07,1989,06,1,01,18,050,01,0002,A,000019,0000003
07,1989,06,1,01,18,050,01,0002,A,000033,0000000
07,1989,06,1,01,18,051,01,0001,A,000030,0000000
07,1989,06,1,01,18,051,01,0001,A,000033,0000002
07,1989,06,1,01,18,051,01,0002,A,000004,0000000
07,1989,06,1,01,18,053,01,0002,A,000001,0000000
07,1989,06,1,01,18,053,01,0002,A,000013,0000000
07,1989,06,1,01,18,053,01,0002,A,000029,0000000
07,1989,06,1,01,18,053,01,0002,B,000008,0000000
07,1989,06,1,01,18,053,01,0002,B,000014,0000000
07,1989,06,1,01,18,053,01,0002,B,000024,0000000
07,1989,06,1,01,18,053,01,0002,B,000026,0000000
07,1989,06,1,01,18,053,01,0002,C,000015,0000003
07,1989,06,1,01,18,053,01,0003,A,000029,0000000
07,1989,06,1,01,18,054,01,0001,A,000002,0000000
07,1989,06,1,01,18,056,01,0001,A,000002,0000000
07,1989,06,1,01,18,056,01,0001,A,000005,0000000
07,1989,06,1,01,18,056,01,0001,A,000013,0000002
07,1989,06,1,01,18,056,01,0001,A,000025,0000016
07,1989,06,1,01,18,056,01,0001,A,000029,0000000
07,1989,06,1,01,18,056,01,0001,A,000033,0000002
07,1989,06,1,01,18,056,01,0002,A,000005,0000000
07,1989,06,1,01,18,056,01,0002,A,000011,0000353
07,1989,06,1,01,18,056,01,0002,A,000020,0000002
07,1989,06,1,01,18,056,01,0002,A,000026,0000000
07,1989,06,1,01,18,056,01,0002,A,000030,0000000
07,1989,06,1,01,18,056,01,0003,A,000008,0000000
07,1989,06,1,01,18,056,01,0003,A,000025,0000027
07,1989,06,1,01,18,056,01,0003,B,000005,0000000
07,1989,06,1,01,18,056,01,0003,B,000010,0000037
07,1989,06,1,01,18,056,01,0003,B,000032,0000000
07,1989,06,1,01,18,056,01,0004,A,000008,0000000
07,1989,06,1,01,18,056,01,0004,A,000064,0000008
07,1989,06,1,01,18,056,01,0004,B,000006,0000001
07,1989,06,1,01,18,056,01,0004,B,000021,0000001
07,1989,06,1,01,18,059,01,0001,A,000015,0000021
07,1989,06,1,01,18,059,01,0001,A,000018,0000000
07,1989,06,1,01,18,059,01,0002,B,000003,0000018
07,1989,06,1,01,18,059,01,0002,B,000004,0000000
07,1989,06,1,01,18,059,01,0002,B,000008,0000000
07,1989,06,1,01,18,059,01,0002,B,000009,0000000
07,1989,06,1,01,18,061,01,0001,A,000005,0000000
07,1989,06,1,01,18,061,01,0001,A,000016,0000007
07,1989,06,1,01,18,061,01,0001,A,000031,0000000
07,1989,06,1,01,18,061,01,0001,B,000006,0000003
07,1989,06,1,01,18,062,01,0001,A,000003,0000033
07,1989,06,1,01,18,062,01,0001,A,000031,0000003
07,1989,06,1,01,18,062,01,0002,A,000016,0000000
07,1989,06,1,01,18,062,01,0002,A,000064,0000058
07,1989,06,1,01,18,063,01,0001,A,000005,0000000
07,1989,06,1,01,18,046,02,0002,A,000011,0000108
07,1989,06,1,01,18,046,02,0002,A,000025,0000009
07,1989,06,1,01,18,046,02,0002,A,000032,0000000
07,1989,06,1,01,18,046,02,0002,B,000001,0000000
07,1989,06,1,01,18,046,02,0002,B,000004,0000000
07,1989,06,1,01,18,046,02,0002,B,000014,0000000
07,1989,06,1,01,18,046,02,0002,B,000026,0000000
07,1989,06,1,01,18,046,02,0002,B,000027,0000001
07,1989,06,1,01,18,046,02,0003,A,000002,0000000
07,1989,06,1,01,18,046,02,0003,A,000025,0000006
07,1989,06,1,01,18,047,01,0001,A,000002,0000000
07,1989,06,1,01,18,047,01,0001,A,000012,0000000
07,1989,06,1,01,18,047,01,0001,A,000028,0000000
07,1989,06,1,01,18,047,01,0001,A,000029,0000000
07,1989,06,1,01,18,048,01,0001,A,000007,0000000
07,1989,06,1,01,18,049,01,0001,A,000002,0000000
07,1989,06,1,01,18,050,01,0001,A,000012,0000001
07,1989,06,1,01,18,050,01,0002,A,000021,0000002
07,1989,06,1,01,18,051,01,0001,A,000005,0000000
07,1989,06,1,01,18,051,01,0001,A,000014,0000000
07,1989,06,1,01,18,051,01,0001,A,000023,0000000
07,1989,06,1,01,18,051,01,0001,A,000031,0000001
07,1989,06,1,01,18,051,01,0002,A,000009,0000000
07,1989,06,1,01,18,051,01,0002,A,000016,0000000
07,1989,06,1,01,18,053,01,0001,A,000004,0000000
07,1989,06,1,01,18,053,01,0001,A,000013,0000000
07,1989,06,1,01,18,053,01,0001,A,000025,0000009
07,1989,06,1,01,18,053,01,0001,A,000031,0000008
07,1989,06,1,01,18,053,01,0002,C,000011,0000116
07,1989,06,1,01,18,053,01,0002,C,000024,0000000
07,1989,06,1,01,18,053,01,0002,C,000028,0000000
07,1989,06,1,01,18,053,01,0002,C,000029,0000000
07,1989,06,1,01,18,053,01,0002,C,000032,0000000
07,1989,06,1,01,18,053,01,0003,A,000008,0000000
07,1989,06,1,01,18,053,01,0003,A,000015,0000001
07,1989,06,1,01,18,053,01,0003,A,000020,0000000
07,1989,06,1,01,18,054,01,0001,A,000013,0000000
07,1989,06,1,01,18,054,01,0001,A,000028,0000000
07,1989,06,1,01,18,054,01,0001,A,000033,0000002
07,1989,06,1,01,18,056,01,0002,A,000032,0000000
07,1989,06,1,01,18,056,01,0002,A,000064,0000061
07,1989,06,1,01,18,056,01,0003,A,000014,0000000
07,1989,06,1,01,18,056,01,0003,A,000023,0000000
07,1989,06,1,01,18,056,01,0003,A,000030,0000000
07,1989,06,1,01,18,056,01,0003,B,000001,0000002
07,1989,06,1,01,18,056,01,0003,B,000012,0000000
07,1989,06,1,01,18,056,01,0003,C,000028,0000001
07,1989,06,1,01,18,056,01,0004,B,000013,0000000
07,1989,06,1,01,18,056,01,0004,B,000016,0000000
07,1989,06,1,01,18,056,01,0004,B,000024,0000000
07,1989,06,1,01,18,076,01,0001,A,000030,0000000
07,1989,06,1,01,18,078,01,0001,A,000003,0000003
07,1989,06,1,01,18,078,01,0001,A,000011,0000306
07,1989,06,1,01,18,079,01,0001,A,000010,0000079
07,1989,06,1,01,18,079,01,0001,A,000011,0000405
07,1989,06,1,01,18,079,01,0001,A,000025,0000005
07,1989,06,1,01,18,079,01,0001,A,000027,0000000
07,1989,06,1,01,18,079,01,0002,A,000015,0000006
07,1989,06,1,01,18,079,01,0002,A,000019,0000003
07,1989,06,1,01,18,079,01,0003,A,000015,0000002
07,1989,06,1,01,18,079,01,0003,A,000023,0000001
07,1989,06,1,01,18,082,01,0001,B,000002,0000000
07,1989,06,1,01,18,082,01,0001,B,000006,0000002
07,1989,06,1,01,18,082,01,0001,B,000023,0000000
07,1989,06,1,01,18,082,01,0001,B,000026,0000001
07,1989,06,1,01,18,083,01,0001,A,000001,0000000
07,1989,06,1,01,18,083,01,0001,A,000025,0000006
07,1989,06,1,01,18,084,01,0001,A,000006,0000028
07,1989,06,1,01,18,084,01,0001,B,000016,0000004
07,1989,06,1,01,18,084,01,0001,B,000023,0000002
07,1989,06,1,01,18,084,01,0001,B,000025,0000018
07,1989,06,1,01,18,085,01,0001,A,000014,0000000
07,1989,06,1,01,18,086,01,0001,A,000007,0000000
07,1989,06,1,01,18,086,01,0001,A,000027,0000000
07,1989,06,1,01,18,087,01,0001,A,000004,0000000
07,1989,06,1,01,18,087,01,0001,A,000018,0000002
07,1989,06,1,01,18,087,01,0003,A,000008,0000000
07,1989,06,1,01,18,087,01,0003,A,000026,0000000
07,1989,06,1,01,18,087,01,0003,A,000027,0000001
07,1989,06,1,01,18,087,01,0004,A,000016,0000009
07,1989,06,1,01,18,087,01,0004,A,000019,0000004
07,1989,06,1,01,18,087,01,0004,A,000021,0000004
07,1989,06,1,01,18,087,01,0004,A,000032,0000000
07,1989,06,1,01,18,087,01,0005,A,000002,0000000
07,1989,06,1,01,18,087,01,0005,A,000009,0000000
07,1989,06,1,01,18,087,01,0006,A,000014,0000000
07,1989,06,1,01,18,087,01,0007,A,000006,0000026
07,1989,06,1,01,18,087,01,0007,A,000021,0000001
07,1989,06,1,01,18,087,01,0008,A,000016,0000013
07,1989,06,1,01,18,087,01,0008,A,000030,0000000
07,1989,06,1,01,18,087,01,0009,A,000021,0000000
07,1989,06,1,01,18,087,01,0010,A,000012,0000000
07,1989,06,1,01,18,087,01,0010,A,000028,0000000
07,1989,06,1,01,18,087,01,0011,A,000027,0000005
07,1989,06,1,01,18,087,01,0012,A,000007,0000002
07,1989,06,1,01,18,087,01,0012,A,000015,0000083
07,1989,06,1,01,18,087,01,0012,A,000029,0000000
07,1989,06,1,01,18,087,01,0012,A,000031,0000025
07,1989,06,1,01,18,087,01,0013,A,000005,0000000
07,1989,06,1,01,18,087,01,0013,A,000011,0000236
07,1989,06,1,01,18,087,01,0018,A,000008,0000000
07,1989,06,1,01,18,087,01,0018,A,000024,0000000
07,1989,06,1,01,18,087,01,0018,A,000032,0000000
07,1989,06,1,01,18,087,01,0020,A,000015,0000100
07,1989,06,1,01,18,087,01,0020,A,000026,0000000
07,1989,06,1,01,18,087,01,0021,A,000001,0000008
07,1989,06,1,01,18,087,01,0021,A,000016,0000002
07,1989,06,1,01,18,087,02,0001,A,000023,0000000
07,1989,06,1,01,18,087,02,0003,A,000029,0000000
07,1989,06,1,01,18,087,02,0004,A,000003,0000003
07,1989,06,1,01,18,087,02,0005,A,000010,0000291
07,1989,06,1,01,18,087,02,0005,A,000025,0000047
07,1989,06,1,01,18,087,02,0005,A,000064,0000048
07,1989,06,1,01,18,087,02,0006,A,000008,0000001
07,1989,06,1,01,18,087,02,0006,A,000009,0000000
07,1989,06,1,01,18,087,02,0006,A,000010,0000206
07,1989,06,1,01,18,087,02,0006,A,000013,0000000
07,1989,06,1,01,18,087,02,0006,A,000016,0000004
07,1989,06,1,01,18,087,02,0006,A,000031,0000012
07,1989,06,1,01,18,087,02,0008,A,000011,0000098
07,1989,06,1,01,18,087,02,0008,A,000032,0000000
07,1989,06,1,01,18,087,02,0008,A,000033,0000000
07,1989,06,1,01,18,087,02,0009,A,000003,0000000
07,1989,06,1,01,18,087,02,0009,A,000027,0000001
07,1989,06,1,01,18,087,02,0010,A,000012,0000000
07,1989,06,1,01,18,087,02,0010,A,000025,0000069
07,1989,06,1,01,18,087,02,0010,A,000030,0000002
07,1989,06,1,01,18,087,02,0011,A,000003,0000005
07,1989,06,1,01,18,087,02,0011,A,000019,0000009
07,1989,06,1,01,18,087,02,0012,A,000008,0000000
07,1989,06,1,01,18,087,02,0013,A,000025,0000024
07,1989,06,1,01,18,087,02,0016,A,000003,0000014
07,1989,06,1,01,18,087,02,0016,A,000007,0000000
07,1989,06,1,01,18,087,02,0017,A,000002,0000000
07,1989,06,1,01,18,087,02,0018,A,000009,0000000
07,1989,06,1,01,18,087,02,0018,A,000016,0000000
07,1989,06,1,01,18,087,02,0018,A,000027,0000006
07,1989,06,1,01,18,087,02,0020,A,000013,0000000
07,1989,06,1,01,18,087,02,0021,A,000029,0000001
07,1989,06,1,01,18,087,02,0022,A,000012,0000000
07,1989,06,1,01,18,087,02,0022,A,000026,0000001
07,1989,06,1,01,18,087,02,0022,A,000032,0000000
07,1989,06,1,01,18,087,02,0023,A,000006,0000035
07,1989,06,1,01,18,087,02,0023,A,000014,0000000
07,1989,06,1,01,18,087,02,0024,A,000020,0000000
07,1989,06,1,01,18,087,02,0026,A,000001,0000001
07,1989,06,1,01,18,087,02,0026,A,000029,0000000
07,1989,06,1,01,18,087,02,0027,A,000008,0000002
07,1989,06,1,01,18,087,02,0028,A,000018,0000003
07,1989,06,1,01,18,087,02,0029,A,000025,0000034
07,1989,06,1,01,18,087,01,0001,A,000031,0000009
07,1989,06,1,01,18,087,01,0002,A,000006,0000014
07,1989,06,1,01,18,087,01,0002,A,000015,0000065
07,1989,06,1,01,18,087,01,0002,A,000023,0000000
07,1989,06,1,01,18,087,01,0003,A,000015,0000059
07,1989,06,1,01,18,087,01,0003,A,000064,0000027
07,1989,06,1,01,18,087,01,0005,A,000001,0000001
07,1989,06,1,01,18,087,01,0005,A,000003,0000006
07,1989,06,1,01,18,087,01,0005,A,000026,0000000
07,1989,06,1,01,18,087,01,0007,A,000016,0000002
07,1989,06,1,01,18,087,01,0008,A,000002,0000000
07,1989,06,1,01,18,087,01,0008,A,000031,0000000
07,1989,06,1,01,18,087,01,0011,A,000013,0000000
07,1989,06,1,01,18,087,01,0011,A,000023,0000002
07,1989,06,1,01,18,087,01,0013,A,000003,0000006
07,1989,06,1,01,18,087,01,0014,A,000032,0000000
07,1989,06,1,01,18,087,01,0015,A,000002,0000000
07,1989,06,1,01,18,087,01,0015,A,000021,0000002
07,1989,06,1,01,18,087,01,0015,A,000025,0000061
07,1989,06,1,01,18,087,01,0015,A,000033,0000000
07,1989,06,1,01,18,087,01,0016,A,000009,0000000
07,1989,06,1,01,18,087,01,0016,A,000014,0000000
07,1989,06,1,01,18,087,01,0017,A,000001,0000002
07,1989,06,1,01,18,087,01,0017,A,000004,0000000
07,1989,06,1,01,18,087,01,0017,A,000012,0000000
07,1989,06,1,01,18,087,01,0018,A,000001,0000001
07,1989,06,1,01,18,087,01,0019,A,000010,0000190
07,1989,06,1,01,18,087,01,0019,A,000015,0000067
07,1989,06,1,01,18,087,01,0019,A,000018,0000006
07,1989,06,1,01,18,087,02,0001,A,000027,0000003
07,1989,06,1,01,18,087,02,0002,A,000001,0000002
07,1989,06,1,01,18,087,02,0002,A,000009,0000000
07,1989,06,1,01,18,087,02,0003,A,000007,0000000
07,1989,06,1,01,18,087,02,0004,A,000025,0000028
07,1989,06,1,01,18,087,02,0004,A,000028,0000001
07,1989,06,1,01,18,087,02,0004,A,000064,0000032
07,1989,06,1,01,18,087,02,0005,A,000026,0000000
07,1989,06,1,01,18,087,02,0006,A,000018,0000000
07,1989,06,1,01,18,087,02,0006,A,000024,0000001
07,1989,06,1,01,18,087,02,0006,A,000064,0000018
07,1989,06,1,01,18,087,02,0007,A,000024,0000000
07,1989,06,1,01,18,087,02,0009,A,000012,0000002
07,1989,06,1,01,18,087,02,0009,A,000021,0000000
07,1989,06,1,01,18,087,02,0010,A,000013,0000002
07,1989,06,1,01,18,087,02,0010,A,000023,0000001
07,1989,06,1,01,18,087,02,0011,A,000033,0000000
07,1989,06,1,01,18,087,02,0012,A,000030,0000000
07,1989,06,1,01,18,087,02,0013,A,000003,0000013
07,1989,06,1,01,18,087,02,0013,A,000015,0000050
07,1989,06,1,01,18,087,02,0014,A,000024,0000000
07,1989,06,1,01,18,056,01,0001,A,000004,0000000
07,1989,06,1,01,18,056,01,0002,A,000007,0000000
07,1989,06,1,01,18,056,01,0002,A,000021,0000001
07,1989,06,1,01,18,056,01,0003,A,000005,0000000
07,1989,06,1,01,18,056,01,0003,A,000009,0000000
07,1989,06,1,01,18,056,01,0003,A,000027,0000000
07,1989,06,1,01,18,056,01,0003,B,000025,0000011
07,1989,06,1,01,18,056,01,0003,B,000029,0000000
07,1989,06,1,01,18,056,01,0004,A,000004,0000000
07,1989,06,1,01,18,056,01,0004,A,000023,0000002
07,1989,06,1,01,18,056,01,0004,A,000031,0000001
07,1989,06,1,01,18,056,01,0004,B,000007,0000000
07,1989,06,1,01,18,056,01,0004,B,000014,0000000
07,1989,06,1,01,18,057,01,0001,A,000007,0000002
07,1989,06,1,01,18,057,01,0001,A,000012,0000001
07,1989,06,1,01,18,059,01,0001,A,000004,0000000
07,1989,06,1,01,18,059,01,0001,A,000013,0000003
07,1989,06,1,01,18,059,01,0001,A,000019,0000008
07,1989,06,1,01,18,059,01,0001,A,000028,0000000
07,1989,06,1,01,18,059,01,0002,A,000004,0000000
07,1989,06,1,01,18,059,01,0002,A,000009,0000000
07,1989,06,1,01,18,059,01,0002,A,000020,0000000
07,1989,06,1,01,18,059,01,0002,A,000023,0000001
07,1989,06,1,01,18,059,01,0002,A,000031,0000000
07,1989,06,1,01,18,059,01,0002,A,000033,0000000
07,1989,06,1,01,18,059,01,0002,B,000031,0000002
07,1989,06,1,01,18,061,01,0001,A,000003,0000089
07,1989,06,1,01,18,061,01,0001,A,000026,0000000
07,1989,06,1,01,18,061,01,0001,B,000011,0000180
07,1989,06,1,01,18,061,01,0001,B,000019,0000000
07,1989,06,1,01,18,061,01,0001,B,000020,0000000
07,1989,06,1,01,18,061,01,0001,B,000024,0000000
07,1989,06,1,01,18,062,01,0001,A,000030,0000000
07,1989,06,1,01,18,062,01,0001,A,000033,0000000
07,1989,06,1,01,18,062,01,0002,A,000003,0000013
07,1989,06,1,01,18,062,01,0002,A,000018,0000000
07,1989,06,1,01,18,063,01,0001,A,000018,0000000
07,1989,06,1,01,18,063,01,0001,A,000027,0000000
07,1989,06,1,01,18,064,01,0001,A,000011,0000126
07,1989,06,1,01,18,064,01,0001,A,000023,0000000
07,1989,06,1,01,18,066,01,0001,A,000004,0000000
07,1989,06,1,01,18,066,01,0002,A,000004,0000000
07,1989,06,1,01,18,066,01,0002,A,000031,0000000
07,1989,06,1,01,18,067,01,0001,A,000005,0000000
07,1989,06,1,01,18,067,01,0001,A,000015,0000011
07,1989,06,1,01,18,067,01,0001,A,000020,0000003
07,1989,06,1,01,18,070,01,0001,A,000006,0000007
07,1989,06,1,01,18,071,01,0001,A,000015,0000015
07,1989,06,1,01,18,071,01,0001,A,000020,0000000
07,1989,06,1,01,18,071,01,0002,A,000006,0000087
07,1989,06,1,01,18,087,01,0004,A,000064,0000024
07,1989,06,1,01,18,087,01,0005,A,000018,0000008
07,1989,06,1,01,18,087,01,0005,A,000024,0000000
07,1989,06,1,01,18,087,01,0006,A,000006,0000027
07,1989,06,1,01,18,087,01,0006,A,000024,0000000
07,1989,06,1,01,18,087,01,0006,A,000028,0000000
07,1989,06,1,01,18,087,01,0007,A,000002,0000000
07,1989,06,1,01,18,087,01,0007,A,000005,0000000
07,1989,06,1,01,18,087,01,0007,A,000018,0000011
07,1989,06,1,01,18,087,01,0007,A,000028,0000000
07,1989,06,1,01,18,087,01,0007,A,000064,0000039
07,1989,06,1,01,18,087,01,0008,A,000024,0000000
07,1989,06,1,01,18,087,01,0010,A,000016,0000004
07,1989,06,1,01,18,087,01,0010,A,000021,0000000
07,1989,06,1,01,18,087,01,0010,A,000025,0000050
07,1989,06,1,01,18,087,01,0010,A,000026,0000000
07,1989,06,1,01,18,087,01,0010,A,000027,0000001
07,1989,06,1,01,18,087,01,0010,A,000030,0000000
07,1989,06,1,01,18,087,01,0010,A,000033,0000000
07,1989,06,1,01,18,087,01,0011,A,000019,0000008
07,1989,06,1,01,18,087,01,0011,A,000028,0000000
07,1989,06,1,01,18,087,01,0012,A,000008,0000002
07,1989,06,1,01,18,087,01,0012,A,000012,0000000
07,1989,06,1,01,18,087,01,0012,A,000025,0000068
07,1989,06,1,01,18,087,01,0013,A,000010,0000144
07,1989,06,1,01,18,087,01,0013,A,000012,0000001
07,1989,06,1,01,18,087,01,0014,A,000001,0000005
07,1989,06,1,01,18,087,01,0014,A,000009,0000000
07,1989,06,1,01,18,087,01,0014,A,000021,0000001
07,1989,06,1,01,18,087,01,0014,A,000064,0000039
07,1989,06,1,01,18,087,01,0015,A,000006,0000057
07,1989,06,1,01,18,087,01,0016,A,000019,0000004
07,1989,06,1,01,18,087,01,0016,A,000021,0000003
07,1989,06,1,01,18,087,01,0017,A,000006,0000019
07,1989,06,1,01,18,087,01,0017,A,000020,0000000
07,1989,06,1,01,18,087,01,0018,A,000020,0000000
07,1989,06,1,01,18,087,01,0018,A,000027,0000002
07,1989,06,1,01,18,087,01,0018,A,000064,0000029
07,1989,06,1,01,18,087,01,0019,A,000001,0000003
07,1989,06,1,01,18,087,01,0019,A,000009,0000000
07,1989,06,1,01,18,087,01,0019,A,000032,0000000
07,1989,06,1,01,18,087,01,0019,A,000033,0000000
07,1989,06,1,01,18,087,01,0020,A,000028,0000000
07,1989,06,1,01,18,087,01,0021,A,000006,0000053
07,1989,06,1,01,18,087,01,0021,A,000014,0000000
07,1989,06,1,01,18,087,02,0001,A,000026,0000002
07,1989,06,1,01,18,087,02,0001,A,000032,0000000
07,1989,06,1,01,18,087,02,0002,A,000004,0000000
07,1989,06,1,01,18,087,02,0002,A,000011,0000190
07,1989,06,1,01,18,087,02,0002,A,000016,0000003
07,1989,06,1,01,18,087,02,0018,A,000006,0000036
07,1989,06,1,01,18,087,02,0018,A,000020,0000003
07,1989,06,1,01,18,087,02,0018,A,000030,0000000
07,1989,06,1,01,18,087,02,0019,A,000023,0000000
07,1989,06,1,01,18,087,02,0019,A,000029,0000000
07,1989,06,1,01,18,087,02,0019,A,000064,0000067
07,1989,06,1,01,18,087,02,0020,A,000005,0000000
07,1989,06,1,01,18,087,02,0020,A,000006,0000069
